기준년월,행정동코드,중분류업종코드,매출금액,활성화비율
202401,4113160000,G1,0E-20,0E-20
202401,4113160000,H0,0E-20,0E-20
202401,4113160000,H1,0E-20,0E-20
202401,4113160000,J0,0E-20,0E-20
202401,4113160000,K0,0E-20,0E-20
202401,4113160000,K1,0E-20,0E-20
202401,4113160000,L0,0E-20,0E-20
202401,4113160000,M1,0E-20,0E-20
202401,4113160000,N0,0E-20,0E-20
202401,4113160000,TO,0E-20,0E-20
202401,4113161000,A0,0E-20,0E-20
202401,4113161000,A2,0E-20,0E-20
202401,4113161000,B0,0E-20,0E-20
202401,4113161000,B1,0E-20,0E-20
202401,4113161000,B2,0E-20,0E-20
202401,4113161000,B3,0E-20,0E-20
202401,4113161000,C0,0E-20,0E-20
202401,4113161000,C1,0E-20,0E-20
202401,4113161000,C2,0E-20,0E-20
202401,4113161000,C3,0E-20,0E-20
202401,4113161000,D0,0E-20,0E-20
202401,4113161000,D2,0E-20,0E-20
202401,4113161000,E1,0E-20,0E-20
202401,4113161000,E3,0E-20,0E-20
202401,4113161000,F0,0E-20,0E-20
202401,4113161000,F2,0E-20,0E-20
202401,4113161000,G0,0E-20,0E-20
202401,4122025300,C2,0E-20,0E-20
202401,4122025300,C3,0E-20,0E-20
202401,4122025300,D0,0E-20,0E-20
202401,4122025300,D1,0E-20,0E-20
202401,4122025300,D2,0E-20,0E-20
202401,4122025300,E0,0E-20,0E-20
202401,4122025300,E1,0E-20,0E-20
202401,4122025300,E3,0E-20,0E-20
202401,4122025300,E4,0E-20,0E-20
202401,4122025300,F0,0E-20,0E-20
202401,4122025300,F2,0E-20,0E-20
202401,4122025300,G0,0E-20,0E-20
202401,4122025300,G1,0E-20,0E-20
202401,4122025300,H0,0E-20,0E-20
202401,4122025300,H1,0E-20,0E-20
202401,4122025300,I1,0E-20,0E-20
202401,4122025300,J0,0E-20,0E-20
202401,4122025300,K0,0E-20,0E-20
202401,4122025300,K1,0E-20,0E-20
202401,4122025300,L0,0E-20,0E-20
202401,4122025300,M0,0E-20,0E-20
202401,4122025300,M1,0E-20,0E-20
202401,4122025300,N0,0E-20,0E-20
202401,4122025300,N1,0E-20,0E-20
202401,4122025300,TO,0E-20,0E-20
202401,4122025600,00,12235685.00000000000000000000,100.00000000000000000000
202401,4122025600,A0,0E-20,0E-20
202401,4122025600,A2,0E-20,0E-20
202401,4122025600,B0,0E-20,0E-20
202401,4122025600,B1,0E-20,0E-20
202401,4122025600,B2,0E-20,0E-20
202401,4122025600,B3,0E-20,0E-20
202401,4122025600,C0,0E-20,0E-20
202401,4122025600,C1,0E-20,0E-20
202401,4122025600,C2,0E-20,0E-20
202401,4122025600,C3,0E-20,0E-20
202401,4122025600,D0,0E-20,0E-20
202401,4122025600,D1,0E-20,0E-20
202401,4122025600,D2,0E-20,0E-20
202401,4122025600,E0,0E-20,0E-20
202401,4122025600,E1,0E-20,0E-20
202401,4122025600,E3,0E-20,0E-20
202401,4122025600,F0,0E-20,0E-20
202401,4122025600,F2,0E-20,0E-20
202401,4122025600,G0,0E-20,0E-20
202401,4122025600,G1,0E-20,0E-20
202401,4122025600,H0,0E-20,0E-20
202401,4122025600,H1,0E-20,0E-20
202401,4122025600,I1,0E-20,0E-20
202401,4122025600,J0,0E-20,0E-20
202401,4122025600,K0,0E-20,0E-20
202401,4122025600,K1,0E-20,0E-20
202401,4122025600,L0,0E-20,0E-20
