기준년월,행정동코드,매출금액,활성화비율,행정구역,총인구수,월유동인구수,년도,가맹점수_소매,가맹점수_숙박,가맹점수_음식,가맹점수_부동산,가맹점수_과학·기술,가맹점수_시설관리·임대,가맹점수_교육,가맹점수_보건의료,가맹점수_예술·스포츠,가맹점수_수리·개인,가맹점수_기타
202505,4111159700,681398.0,100.0,경기도 수원시 장안구 조원1동,27701.0,2057455.5,2025,204,0,192,1,6,2,65,12,23,95,19
202506,4111159700,800074.0,100.0,경기도 수원시 장안구 조원1동,27644.0,1905094.1,2025,204,0,192,1,6,2,65,12,23,95,19
202307,4111159800,34835026.0,100.0,경기도 수원시 장안구 조원2동,17860.0,820993.6,2023,71,0,49,0,2,1,21,19,12,27,4
202308,4111159800,5644237.0,100.0,경기도 수원시 장안구 조원2동,17831.0,862638.6,2023,71,0,49,0,2,1,21,19,12,27,4
202309,4111159800,173226.0,100.0,경기도 수원시 장안구 조원2동,17795.0,831141.1,2023,71,0,49,0,2,1,21,19,12,27,4
202310,4111159800,163072.0,100.0,경기도 수원시 장안구 조원2동,17719.0,905063.1,2023,71,0,49,0,2,1,21,19,12,27,4
202311,4111159800,145680.0,100.0,경기도 수원시 장안구 조원2동,17722.0,855165.5,2023,71,0,49,0,2,1,21,19,12,27,4
202312,4111159800,174812.0,100.0,경기도 수원시 장안구 조원2동,17711.0,905291.94,2023,71,0,49,0,2,1,21,19,12,27,4
202401,4111159800,197186.0,100.0,경기도 수원시 장안구 조원2동,17704.0,900560.8,2024,44,0,49,0,2,1,52,22,14,23,6
202402,4111159800,132536.0,100.0,경기도 수원시 장안구 조원2동,17709.0,826841.25,2024,44,0,49,0,2,1,52,22,14,23,6
202403,4111159800,219728.0,100.0,경기도 수원시 장안구 조원2동,17713.0,859345.5,2024,44,0,49,0,2,1,52,22,14,23,6
202404,4111159800,318106.0,100.0,경기도 수원시 장안구 조원2동,17660.0,767931.1,2024,44,0,49,0,2,1,52,22,14,23,6
202405,4111159800,271160.0,100.0,경기도 수원시 장안구 조원2동,17608.0,799763.6,2024,44,0,49,0,2,1,52,22,14,23,6
202406,4111159800,306892.0,100.0,경기도 수원시 장안구 조원2동,17606.0,764215.0,2024,44,0,49,0,2,1,52,22,14,23,6
202407,4111159800,330622.0,100.0,경기도 수원시 장안구 조원2동,17590.0,825028.25,2024,44,0,49,0,2,1,52,22,14,23,6
202408,4111159800,176874.0,100.0,경기도 수원시 장안구 조원2동,17584.0,1158670.0,2024,44,0,49,0,2,1,52,22,14,23,6
202409,4111159800,332832.0,100.0,경기도 수원시 장안구 조원2동,17564.0,1200995.2,2024,44,0,49,0,2,1,52,22,14,23,6
202410,4111159800,127504.0,100.0,경기도 수원시 장안구 조원2동,17534.0,1029730.2,2024,44,0,49,0,2,1,52,22,14,23,6
202411,4111159800,172320.0,100.0,경기도 수원시 장안구 조원2동,17590.0,1127132.9,2024,44,0,49,0,2,1,52,22,14,23,6
202412,4111159800,115624.0,100.0,경기도 수원시 장안구 조원2동,17581.0,1058299.5,2024,44,0,49,0,2,1,52,22,14,23,6
202501,4111159800,172696.0,100.0,경기도 수원시 장안구 조원2동,17548.0,1120276.1,2025,43,0,48,0,2,1,53,22,14,25,5
202502,4111159800,154188.0,100.0,경기도 수원시 장안구 조원2동,17518.0,1002251.25,2025,43,0,48,0,2,1,53,22,14,25,5
202503,4111159800,187438.0,100.0,경기도 수원시 장안구 조원2동,17479.0,1057704.6,2025,43,0,48,0,2,1,53,22,14,25,5
202504,4111159800,153508.0,100.0,경기도 수원시 장안구 조원2동,17412.0,1000793.25,2025,43,0,48,0,2,1,53,22,14,25,5
202505,4111159800,130172.0,100.0,경기도 수원시 장안구 조원2동,17363.0,1021266.1,2025,43,0,48,0,2,1,53,22,14,25,5
202506,4111159800,115288.0,100.0,경기도 수원시 장안구 조원2동,17355.0,990795.94,2025,43,0,48,0,2,1,53,22,14,25,5
202307,4111160000,27527579.0,100.0,경기도 수원시 장안구 연무동,16940.0,148065.7,2023,186,4,230,0,8,1,17,15,18,56,21
202308,4111160000,2749067.0,100.0,경기도 수원시 장안구 연무동,17151.0,145461.55,2023,186,4,230,0,8,1,17,15,18,56,21
202309,4111160000,123106.0,100.0,경기도 수원시 장안구 연무동,17196.0,152097.31,2023,186,4,230,0,8,1,17,15,18,56,21
202310,4111160000,149334.0,100.0,경기도 수원시 장안구 연무동,17229.0,161017.6,2023,186,4,230,0,8,1,17,15,18,56,21
202311,4111160000,143112.0,100.0,경기도 수원시 장안구 연무동,17231.0,136371.03,2023,186,4,230,0,8,1,17,15,18,56,21
202312,4111160000,131050.0,100.0,경기도 수원시 장안구 연무동,17249.0,131684.31,2023,186,4,230,0,8,1,17,15,18,56,21
202401,4111160000,155732.0,100.0,경기도 수원시 장안구 연무동,17240.0,133827.53,2024,176,4,227,0,7,1,27,16,18,55,20
202402,4111160000,127976.0,100.0,경기도 수원시 장안구 연무동,17286.0,138670.94,2024,176,4,227,0,7,1,27,16,18,55,20
202403,4111160000,159888.0,100.0,경기도 수원시 장안구 연무동,17403.0,162276.53,2024,176,4,227,0,7,1,27,16,18,55,20
202404,4111160000,223264.0,100.0,경기도 수원시 장안구 연무동,17356.0,161832.31,2024,176,4,227,0,7,1,27,16,18,55,20
202405,4111160000,142360.0,100.0,경기도 수원시 장안구 연무동,17348.0,151239.11,2024,176,4,227,0,7,1,27,16,18,55,20
202406,4111160000,155402.0,100.0,경기도 수원시 장안구 연무동,17323.0,146842.27,2024,176,4,227,0,7,1,27,16,18,55,20
202407,4111160000,160862.0,100.0,경기도 수원시 장안구 연무동,17321.0,146857.88,2024,176,4,227,0,7,1,27,16,18,55,20
202408,4111160000,165012.0,100.0,경기도 수원시 장안구 연무동,17335.0,145529.02,2024,176,4,227,0,7,1,27,16,18,55,20
202409,4111160000,213960.0,100.0,경기도 수원시 장안구 연무동,17295.0,167118.95,2024,176,4,227,0,7,1,27,16,18,55,20
202410,4111160000,144974.0,100.0,경기도 수원시 장안구 연무동,17293.0,167148.81,2024,176,4,227,0,7,1,27,16,18,55,20
202411,4111160000,192432.0,100.0,경기도 수원시 장안구 연무동,17277.0,149460.69,2024,176,4,227,0,7,1,27,16,18,55,20
202412,4111160000,215372.0,100.0,경기도 수원시 장안구 연무동,17282.0,138658.75,2024,176,4,227,0,7,1,27,16,18,55,20
202501,4111160000,121064.0,100.0,경기도 수원시 장안구 연무동,17217.0,142977.19,2025,163,5,207,0,7,2,21,15,16,55,18
202502,4111160000,208832.0,100.0,경기도 수원시 장안구 연무동,17229.0,134715.25,2025,163,5,207,0,7,2,21,15,16,55,18
202503,4111160000,124764.0,100.0,경기도 수원시 장안구 연무동,17207.0,165499.38,2025,163,5,207,0,7,2,21,15,16,55,18
202504,4111160000,125912.0,100.0,경기도 수원시 장안구 연무동,17196.0,158809.44,2025,163,5,207,0,7,2,21,15,16,55,18
202505,4111160000,69276.0,100.0,경기도 수원시 장안구 연무동,17179.0,165324.28,2025,163,5,207,0,7,2,21,15,16,55,18
202506,4111160000,84770.0,100.0,경기도 수원시 장안구 연무동,17136.0,150103.3,2025,163,5,207,0,7,2,21,15,16,55,18
202307,4111353000,17961633.0,100.0,경기도 수원시 권선구 세류2동,23257.0,551305.3,2023,203,8,197,0,11,1,19,16,29,98,19
202308,4111353000,2784235.0,100.0,경기도 수원시 권선구 세류2동,23145.0,541477.5,2023,203,8,197,0,11,1,19,16,29,98,19
202309,4111353000,373562.0,100.0,경기도 수원시 권선구 세류2동,23037.0,516027.12,2023,203,8,197,0,11,1,19,16,29,98,19
202310,4111353000,419538.0,100.0,경기도 수원시 권선구 세류2동,22969.0,557446.06,2023,203,8,197,0,11,1,19,16,29,98,19
202311,4111353000,381709.0,100.0,경기도 수원시 권선구 세류2동,22945.0,520636.2,2023,203,8,197,0,11,1,19,16,29,98,19
202312,4111353000,313716.0,100.0,경기도 수원시 권선구 세류2동,22896.0,527175.7,2023,203,8,197,0,11,1,19,16,29,98,19
202401,4111353000,442058.0,100.0,경기도 수원시 권선구 세류2동,22905.0,541264.7,2024,187,8,197,0,11,1,30,16,28,98,21
202402,4111353000,365142.0,100.0,경기도 수원시 권선구 세류2동,22864.0,494426.97,2024,187,8,197,0,11,1,30,16,28,98,21
202403,4111353000,274062.0,100.0,경기도 수원시 권선구 세류2동,22819.0,535308.4,2024,187,8,197,0,11,1,30,16,28,98,21
202404,4111353000,423690.0,100.0,경기도 수원시 권선구 세류2동,22719.0,546358.06,2024,187,8,197,0,11,1,30,16,28,98,21
202405,4111353000,330288.0,100.0,경기도 수원시 권선구 세류2동,22651.0,540090.9,2024,187,8,197,0,11,1,30,16,28,98,21
202406,4111353000,555126.0,100.0,경기도 수원시 권선구 세류2동,22615.0,525138.25,2024,187,8,197,0,11,1,30,16,28,98,21
202407,4111353000,565582.0,100.0,경기도 수원시 권선구 세류2동,22592.0,527411.94,2024,187,8,197,0,11,1,30,16,28,98,21
202408,4111353000,468266.0,100.0,경기도 수원시 권선구 세류2동,22491.0,524504.94,2024,187,8,197,0,11,1,30,16,28,98,21
202409,4111353000,540140.0,100.0,경기도 수원시 권선구 세류2동,22447.0,613829.8,2024,187,8,197,0,11,1,30,16,28,98,21
202410,4111353000,502776.0,100.0,경기도 수원시 권선구 세류2동,22421.0,507545.22,2024,187,8,197,0,11,1,30,16,28,98,21
202411,4111353000,502058.0,100.0,경기도 수원시 권선구 세류2동,22351.0,502484.5,2024,187,8,197,0,11,1,30,16,28,98,21
202412,4111353000,510850.0,100.0,경기도 수원시 권선구 세류2동,22285.0,517435.38,2024,187,8,197,0,11,1,30,16,28,98,21
202501,4111353000,459870.0,100.0,경기도 수원시 권선구 세류2동,22255.0,594111.7,2025,170,8,178,0,8,1,28,16,21,92,17
202502,4111353000,434086.0,100.0,경기도 수원시 권선구 세류2동,22208.0,549948.94,2025,170,8,178,0,8,1,28,16,21,92,17
202503,4111353000,169248.0,100.0,경기도 수원시 권선구 세류2동,22203.0,525906.1,2025,170,8,178,0,8,1,28,16,21,92,17
202504,4111353000,132878.0,100.0,경기도 수원시 권선구 세류2동,22155.0,510391.28,2025,170,8,178,0,8,1,28,16,21,92,17
202505,4111353000,121088.0,100.0,경기도 수원시 권선구 세류2동,22129.0,518811.56,2025,170,8,178,0,8,1,28,16,21,92,17
202506,4111353000,149404.0,100.0,경기도 수원시 권선구 세류2동,22091.0,490116.2,2025,170,8,178,0,8,1,28,16,21,92,17
202307,4111354000,18797425.0,100.0,경기도 수원시 권선구 세류3동,18062.0,341589.38,2023,188,0,185,0,6,2,16,6,27,87,12
202308,4111354000,2936578.0,100.0,경기도 수원시 권선구 세류3동,17992.0,326714.8,2023,188,0,185,0,6,2,16,6,27,87,12
202309,4111354000,139964.0,100.0,경기도 수원시 권선구 세류3동,17923.0,332953.53,2023,188,0,185,0,6,2,16,6,27,87,12
202310,4111354000,136370.0,100.0,경기도 수원시 권선구 세류3동,17872.0,349780.44,2023,188,0,185,0,6,2,16,6,27,87,12
202311,4111354000,146850.0,100.0,경기도 수원시 권선구 세류3동,17850.0,325102.8,2023,188,0,185,0,6,2,16,6,27,87,12
202312,4111354000,155042.0,100.0,경기도 수원시 권선구 세류3동,17802.0,351218.5,2023,188,0,185,0,6,2,16,6,27,87,12
202401,4111354000,104280.0,100.0,경기도 수원시 권선구 세류3동,17802.0,365539.06,2024,181,0,177,0,6,2,20,6,25,87,14
202402,4111354000,127526.0,100.0,경기도 수원시 권선구 세류3동,17750.0,309927.9,2024,181,0,177,0,6,2,20,6,25,87,14
202403,4111354000,102250.0,100.0,경기도 수원시 권선구 세류3동,17713.0,333081.62,2024,181,0,177,0,6,2,20,6,25,87,14
202404,4111354000,197892.0,100.0,경기도 수원시 권선구 세류3동,17671.0,341109.6,2024,181,0,177,0,6,2,20,6,25,87,14
202405,4111354000,75830.0,100.0,경기도 수원시 권선구 세류3동,17685.0,311812.44,2024,181,0,177,0,6,2,20,6,25,87,14
202406,4111354000,49586.0,100.0,경기도 수원시 권선구 세류3동,17680.0,297292.44,2024,181,0,177,0,6,2,20,6,25,87,14
202407,4111354000,28812.0,100.0,경기도 수원시 권선구 세류3동,17630.0,307307.34,2024,181,0,177,0,6,2,20,6,25,87,14
202408,4111354000,43992.0,100.0,경기도 수원시 권선구 세류3동,17605.0,291211.38,2024,181,0,177,0,6,2,20,6,25,87,14
202409,4111354000,39658.0,100.0,경기도 수원시 권선구 세류3동,17525.0,335381.53,2024,181,0,177,0,6,2,20,6,25,87,14
202410,4111354000,27426.0,100.0,경기도 수원시 권선구 세류3동,17496.0,308060.06,2024,181,0,177,0,6,2,20,6,25,87,14
202411,4111354000,22732.0,100.0,경기도 수원시 권선구 세류3동,17425.0,295831.84,2024,181,0,177,0,6,2,20,6,25,87,14
202412,4111354000,47000.0,100.0,경기도 수원시 권선구 세류3동,17397.0,299825.5,2024,181,0,177,0,6,2,20,6,25,87,14
202501,4111354000,50202.0,100.0,경기도 수원시 권선구 세류3동,17347.0,352311.12,2025,159,0,160,0,6,2,17,5,24,85,16
202502,4111354000,39788.0,100.0,경기도 수원시 권선구 세류3동,17334.0,323258.78,2025,159,0,160,0,6,2,17,5,24,85,16
202503,4111354000,22180.0,100.0,경기도 수원시 권선구 세류3동,17312.0,310641.12,2025,159,0,160,0,6,2,17,5,24,85,16
202504,4111354000,8264.0,100.0,경기도 수원시 권선구 세류3동,17295.0,296034.94,2025,159,0,160,0,6,2,17,5,24,85,16
202505,4111354000,20658.0,100.0,경기도 수원시 권선구 세류3동,17252.0,318028.16,2025,159,0,160,0,6,2,17,5,24,85,16
202506,4111354000,75628.0,100.0,경기도 수원시 권선구 세류3동,17215.0,318651.9,2025,159,0,160,0,6,2,17,5,24,85,16
202307,4111355000,56474278.0,100.0,경기도 수원시 권선구 평동,41247.0,143585.67,2023,268,0,362,2,9,1,53,25,51,187,24
202308,4111355000,8429142.0,100.0,경기도 수원시 권선구 평동,41122.0,140886.1,2023,268,0,362,2,9,1,53,25,51,187,24
202309,4111355000,1779938.0,100.0,경기도 수원시 권선구 평동,40996.0,139221.38,2023,268,0,362,2,9,1,53,25,51,187,24
202310,4111355000,1335547.0,100.0,경기도 수원시 권선구 평동,40988.0,148239.06,2023,268,0,362,2,9,1,53,25,51,187,24
202311,4111355000,915128.0,100.0,경기도 수원시 권선구 평동,40995.0,143937.02,2023,268,0,362,2,9,1,53,25,51,187,24
202312,4111355000,822210.0,100.0,경기도 수원시 권선구 평동,40962.0,141193.02,2023,268,0,362,2,9,1,53,25,51,187,24
202401,4111355000,924754.0,100.0,경기도 수원시 권선구 평동,40960.0,146171.4,2024,257,0,361,2,11,1,82,25,48,163,27
202402,4111355000,860238.0,100.0,경기도 수원시 권선구 평동,40892.0,130829.38,2024,257,0,361,2,11,1,82,25,48,163,27
202403,4111355000,675237.0,100.0,경기도 수원시 권선구 평동,40817.0,144154.45,2024,257,0,361,2,11,1,82,25,48,163,27
202404,4111355000,941038.0,100.0,경기도 수원시 권선구 평동,40712.0,146461.05,2024,257,0,361,2,11,1,82,25,48,163,27
202405,4111355000,786897.0,100.0,경기도 수원시 권선구 평동,40689.0,147091.72,2024,257,0,361,2,11,1,82,25,48,163,27
202406,4111355000,715150.0,100.0,경기도 수원시 권선구 평동,40638.0,152238.45,2024,257,0,361,2,11,1,82,25,48,163,27
202407,4111355000,896953.0,100.0,경기도 수원시 권선구 평동,40581.0,144623.73,2024,257,0,361,2,11,1,82,25,48,163,27
202408,4111355000,765947.0,100.0,경기도 수원시 권선구 평동,40584.0,141783.6,2024,257,0,361,2,11,1,82,25,48,163,27
202409,4111355000,955760.0,100.0,경기도 수원시 권선구 평동,40563.0,146309.27,2024,257,0,361,2,11,1,82,25,48,163,27
202410,4111355000,787704.0,100.0,경기도 수원시 권선구 평동,40484.0,143549.69,2024,257,0,361,2,11,1,82,25,48,163,27
202411,4111355000,777528.0,100.0,경기도 수원시 권선구 평동,40530.0,144032.75,2024,257,0,361,2,11,1,82,25,48,163,27
202412,4111355000,320348.0,100.0,경기도 수원시 권선구 평동,40623.0,142018.7,2024,257,0,361,2,11,1,82,25,48,163,27
202501,4111355000,441919.0,100.0,경기도 수원시 권선구 평동,40649.0,140195.31,2025,252,0,342,3,8,1,73,21,48,152,21
202502,4111355000,416678.0,100.0,경기도 수원시 권선구 평동,40752.0,139126.12,2025,252,0,342,3,8,1,73,21,48,152,21
202503,4111355000,290529.0,100.0,경기도 수원시 권선구 평동,40876.0,147826.66,2025,252,0,342,3,8,1,73,21,48,152,21
202504,4111355000,273872.0,100.0,경기도 수원시 권선구 평동,40811.0,149115.88,2025,252,0,342,3,8,1,73,21,48,152,21
202505,4111355000,262609.0,100.0,경기도 수원시 권선구 평동,40845.0,144405.05,2025,252,0,342,3,8,1,73,21,48,152,21
202506,4111355000,292230.0,100.0,경기도 수원시 권선구 평동,40896.0,140478.27,2025,252,0,342,3,8,1,73,21,48,152,21
202307,4111356000,41469994.0,100.0,경기도 수원시 권선구 서둔동,37863.0,438076.0,2023,258,0,300,0,6,5,43,20,51,157,35
202308,4111356000,6046826.0,100.0,경기도 수원시 권선구 서둔동,37809.0,426756.2,2023,258,0,300,0,6,5,43,20,51,157,35
202309,4111356000,1142670.0,100.0,경기도 수원시 권선구 서둔동,37729.0,418656.0,2023,258,0,300,0,6,5,43,20,51,157,35
202310,4111356000,1073417.0,100.0,경기도 수원시 권선구 서둔동,37654.0,439673.28,2023,258,0,300,0,6,5,43,20,51,157,35
202311,4111356000,930722.0,100.0,경기도 수원시 권선구 서둔동,37584.0,405875.53,2023,258,0,300,0,6,5,43,20,51,157,35
202312,4111356000,1025838.0,100.0,경기도 수원시 권선구 서둔동,37614.0,422738.78,2023,258,0,300,0,6,5,43,20,51,157,35
202401,4111356000,819370.0,100.0,경기도 수원시 권선구 서둔동,37651.0,413485.25,2024,241,0,301,0,6,4,59,21,52,150,36
202402,4111356000,787210.0,100.0,경기도 수원시 권선구 서둔동,37654.0,364476.44,2024,241,0,301,0,6,4,59,21,52,150,36
202403,4111356000,725615.0,100.0,경기도 수원시 권선구 서둔동,37593.0,407955.38,2024,241,0,301,0,6,4,59,21,52,150,36
202404,4111356000,940377.0,100.0,경기도 수원시 권선구 서둔동,37554.0,412920.06,2024,241,0,301,0,6,4,59,21,52,150,36
202405,4111356000,824236.0,100.0,경기도 수원시 권선구 서둔동,37526.0,413950.12,2024,241,0,301,0,6,4,59,21,52,150,36
202406,4111356000,960057.0,100.0,경기도 수원시 권선구 서둔동,37454.0,405621.62,2024,241,0,301,0,6,4,59,21,52,150,36
202407,4111356000,1001349.0,100.0,경기도 수원시 권선구 서둔동,37401.0,411136.28,2024,241,0,301,0,6,4,59,21,52,150,36
202408,4111356000,873835.0,100.0,경기도 수원시 권선구 서둔동,37324.0,404636.88,2024,241,0,301,0,6,4,59,21,52,150,36
202409,4111356000,1025920.0,100.0,경기도 수원시 권선구 서둔동,37230.0,432329.6,2024,241,0,301,0,6,4,59,21,52,150,36
202410,4111356000,806529.0,100.0,경기도 수원시 권선구 서둔동,37152.0,418494.03,2024,241,0,301,0,6,4,59,21,52,150,36
202411,4111356000,911732.0,100.0,경기도 수원시 권선구 서둔동,37090.0,420714.22,2024,241,0,301,0,6,4,59,21,52,150,36
202412,4111356000,938074.0,100.0,경기도 수원시 권선구 서둔동,37039.0,410953.44,2024,241,0,301,0,6,4,59,21,52,150,36
202501,4111356000,642903.0,100.0,경기도 수원시 권선구 서둔동,37109.0,416373.16,2025,229,0,277,0,6,4,53,18,43,139,30
202502,4111356000,942815.0,100.0,경기도 수원시 권선구 서둔동,37246.0,380014.3,2025,229,0,277,0,6,4,53,18,43,139,30
202503,4111356000,965737.0,100.0,경기도 수원시 권선구 서둔동,37272.0,413374.25,2025,229,0,277,0,6,4,53,18,43,139,30
202504,4111356000,587509.0,100.0,경기도 수원시 권선구 서둔동,37320.0,399288.22,2025,229,0,277,0,6,4,53,18,43,139,30
202505,4111356000,482518.0,100.0,경기도 수원시 권선구 서둔동,37286.0,413907.5,2025,229,0,277,0,6,4,53,18,43,139,30
202506,4111356000,496524.0,100.0,경기도 수원시 권선구 서둔동,37323.0,434078.25,2025,229,0,277,0,6,4,53,18,43,139,30
202307,4111366200,267477113.0,100.0,경기도 수원시 권선구 금곡동,44425.0,803159.5,2023,348,2,468,0,9,7,121,35,69,179,30
202308,4111366200,41297878.0,100.0,경기도 수원시 권선구 금곡동,44342.0,789903.2,2023,348,2,468,0,9,7,121,35,69,179,30
202309,4111366200,1854180.0,100.0,경기도 수원시 권선구 금곡동,44192.0,784596.9,2023,348,2,468,0,9,7,121,35,69,179,30
202310,4111366200,2155799.0,100.0,경기도 수원시 권선구 금곡동,44109.0,830735.3,2023,348,2,468,0,9,7,121,35,69,179,30
202311,4111366200,1596708.0,100.0,경기도 수원시 권선구 금곡동,44115.0,770417.7,2023,348,2,468,0,9,7,121,35,69,179,30
202312,4111366200,1562221.0,100.0,경기도 수원시 권선구 금곡동,44027.0,811214.3,2023,348,2,468,0,9,7,121,35,69,179,30
202401,4111366200,1327950.0,100.0,경기도 수원시 권선구 금곡동,44016.0,814373.1,2024,244,2,452,0,9,7,209,36,68,173,42
202402,4111366200,1320789.0,100.0,경기도 수원시 권선구 금곡동,44062.0,746486.94,2024,244,2,452,0,9,7,209,36,68,173,42
202403,4111366200,1393310.0,100.0,경기도 수원시 권선구 금곡동,44409.0,826477.75,2024,244,2,452,0,9,7,209,36,68,173,42
202404,4111366200,1734666.0,100.0,경기도 수원시 권선구 금곡동,44535.0,842342.7,2024,244,2,452,0,9,7,209,36,68,173,42
202405,4111366200,1032719.0,100.0,경기도 수원시 권선구 금곡동,44498.0,826311.44,2024,244,2,452,0,9,7,209,36,68,173,42
202406,4111366200,1052457.0,100.0,경기도 수원시 권선구 금곡동,44512.0,811249.8,2024,244,2,452,0,9,7,209,36,68,173,42
202407,4111366200,1342011.0,100.0,경기도 수원시 권선구 금곡동,44735.0,813210.75,2024,244,2,452,0,9,7,209,36,68,173,42
